id,postal_cd,country_cd,city_name,state_abbrv,latitude,longitude
14574,33835,US,Bradley,FL,27.6978540000,-81.9260550000
14575,33836,US,Davenport,FL,28.1847000000,-81.6275000000
14576,33837,US,Davenport,FL,28.1939550000,-81.6339870000
14577,33838,US,Dundee,FL,28.0050060000,-81.6166620000
14578,33839,US,Eagle Lake,FL,27.9838090000,-81.7559540000
14579,33840,US,Eaton Park,FL,28.0068000000,-81.9089000000
14580,33841,US,Fort Meade,FL,27.7371510000,-81.7799190000
14581,33843,US,Frostproof,FL,27.7287320000,-81.4031720000
14582,33844,US,Haines City,FL,28.0698220000,-81.5683520000
14583,33845,US,Haines City,FL,28.1136000000,-81.6183000000
14584,33846,US,Highland City,FL,27.9652000000,-81.8793000000
14585,33847,US,Homeland,FL,27.8052820000,-81.8411080000
14586,33848,US,Intercession City,FL,28.2626160000,-81.5051940000
14587,33849,US,Kathleen,FL,28.2154280000,-82.0630600000
14588,33850,US,Lake Alfred,FL,28.0942260000,-81.7226250000
14589,33851,US,Lake Hamilton,FL,28.0441850000,-81.6262460000
14590,33852,US,Lake Placid,FL,27.2708010000,-81.3229330000
14591,33853,US,Lake Wales,FL,27.8421200000,-81.4229940000
14592,33854,US,Lakeshore,FL,27.8566000000,-81.4126000000
14593,33855,US,Indian Lake Estates,FL,27.8012000000,-81.3374000000
14594,33856,US,Nalcrest,FL,27.9012000000,-81.5861000000
14595,33857,US,Lorida,FL,27.3785470000,-81.1446580000
14596,33858,US,Loughman,FL,28.2358000000,-81.5718000000
14597,33859,US,Lake Wales,FL,27.8814970000,-81.6297780000
14598,33860,US,Mulberry,FL,27.8104260000,-81.9866160000
14599,33862,US,Lake Placid,FL,27.3154000000,-81.3766000000
14600,33863,US,Nichols,FL,27.8945000000,-82.0316000000
14601,33865,US,Ona,FL,27.4605250000,-81.9401940000
14602,33867,US,River Ranch,FL,27.7708680000,-81.1995510000
14603,33868,US,Polk City,FL,28.2304510000,-81.8091740000
14604,33870,US,Sebring,FL,27.5006020000,-81.3823510000
14605,33871,US,Sebring,FL,27.4954000000,-81.4411000000
14606,33872,US,Sebring,FL,27.5120290000,-81.5146280000
14607,33873,US,Wauchula,FL,27.5248750000,-81.7794420000
14608,33875,US,Sebring,FL,27.4195330000,-81.4804930000
14609,33876,US,Sebring,FL,27.4255800000,-81.3432040000
14610,33877,US,Waverly,FL,27.9861710000,-81.6213660000
14611,33880,US,Winter Haven,FL,27.9825520000,-81.7708840000
14612,33881,US,Winter Haven,FL,28.0660070000,-81.7108560000
14613,33882,US,Winter Haven,FL,28.0218000000,-81.7332000000
14614,33883,US,Winter Haven,FL,28.0218000000,-81.7332000000
14615,33884,US,Winter Haven,FL,27.9771150000,-81.6765680000
14616,33885,US,Winter Haven,FL,27.9901000000,-81.6800000000
14617,33888,US,Winter Haven,FL,28.0218000000,-81.7332000000
14618,33890,US,Zolfo Springs,FL,27.4864230000,-81.7085580000
14619,33896,US,Davenport,FL,28.2655190000,-81.5837080000
14620,33897,US,Davenport,FL,28.2858740000,-81.7203030000
14621,33898,US,Lake Wales,FL,27.9021000000,-81.3895150000
14622,33901,US,Fort Myers,FL,26.6233920000,-81.8752040000
14623,33902,US,Fort Myers,FL,26.6405000000,-81.8728000000
14624,33903,US,North Fort Myers,FL,26.6981050000,-81.9370540000
14625,33904,US,Cape Coral,FL,26.5742370000,-81.9439020000
14626,33905,US,Fort Myers,FL,26.6691510000,-81.7557880000
14627,33906,US,Fort Myers,FL,26.6405000000,-81.8728000000
14628,33907,US,Fort Myers,FL,26.5590560000,-81.8730380000
14629,33908,US,Fort Myers,FL,26.4872790000,-81.9236780000
14630,33909,US,Cape Coral,FL,26.6960630000,-81.9380760000
14631,33910,US,Cape Coral,FL,26.5626000000,-81.9499000000
14632,33911,US,Fort Myers,FL,26.6405000000,-81.8728000000
14633,33912,US,Fort Myers,FL,26.5503020000,-81.8325780000
14634,33913,US,Fort Myers,FL,26.5372760000,-81.6833220000
14635,33914,US,Cape Coral,FL,26.5675170000,-82.0186110000
14636,33915,US,Cape Coral,FL,26.5626000000,-81.9499000000
14637,33916,US,Fort Myers,FL,26.6376430000,-81.8361430000
14638,33917,US,North Fort Myers,FL,26.7305070000,-81.8458980000
14639,33918,US,North Fort Myers,FL,26.5549000000,-81.9001000000
14640,33919,US,Fort Myers,FL,26.5584940000,-81.9033320000
14641,33920,US,Alva,FL,26.7211310000,-81.6633440000
14642,33921,US,Boca Grande,FL,26.6942240000,-82.2382250000
14643,33922,US,Bokeelia,FL,26.6487800000,-82.1433400000
14644,33924,US,Captiva,FL,26.5623760000,-82.2061660000
14645,33927,US,El Jobean,FL,26.9832580000,-82.1941560000
14646,33928,US,Estero,FL,26.4054360000,-81.7101320000
14647,33929,US,Estero,FL,,
14648,33930,US,Felda,FL,26.6046600000,-81.4726720000
14649,33931,US,Fort Myers Beach,FL,26.4480230000,-81.9258990000
14650,33932,US,Fort Myers Beach,FL,26.4514000000,-81.9484000000
14651,33935,US,Labelle,FL,26.6420460000,-81.3452520000
14652,33936,US,Lehigh Acres,FL,26.6067300000,-81.6149990000
14653,33938,US,Murdock,FL,27.0122000000,-82.1454000000
14654,33944,US,Palmdale,FL,26.9788140000,-81.3010060000
14655,33945,US,Pineland,FL,26.5795710000,-82.2100610000
